math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid,composite_score,resource_index,schltype_enc,schllocation_enc,gender_enc,immig_enc,homelang_enc,schlregion_enc,cluster
434.09219,456.52341,398.62509,Female,Native,Language of test,Yes,Yes,Yes,No,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.2107,-1.4432,-0.487,-0.5184,United Kingdom: Wales,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.1389,473,28,82600212,82613210,429.7468966666667,5,1,4,0,1,0,3,1
553.29529,569.39362,532.6145,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,0.5763,1.1472,United Kingdom: England,A town (15 000 to about 100 000 people),Public,20.2299,880,23,82600214,82610722,551.7678033333333,6,1,3,0,1,0,0,2
598.82922,611.74048,621.38519,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-0.831,0.0321,0.2858,0.1321,United Kingdom: England,A town (15 000 to about 100 000 people),Public,13.8462,900,28,82600216,82608229,610.65163,6,1,3,1,1,0,0,1
405.5209,404.34769,355.33139,Female,Native,Language of test,No,No,No,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.831,-1.3874,0.0164,-0.153,United Kingdom: Wales,"A village, hamlet or rural area (fewer than 3 000 people)",Public,17.1111,462,23,82600218,82604776,388.3999933333334,3,1,4,0,1,0,3,1
488.57059,530.23181,521.65338,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.2031,-0.6134,0.4767,0.1519,United Kingdom: England,A large city (with over 1 000 000 people),Public,12.9161,1001,28,82600221,82610335,513.48526,5,1,1,0,1,0,0,1
415.181,475.59171,479.74191,Female,Native,Language of test,No,No,No,Yes,Yes,Yes,0-10 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-0.7039,-1.5169,-0.9252,-0.6393,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,14.3759,956,23,82600226,82604281,456.8382066666666,3,1,2,0,1,0,3,1
440.84329,422.45319,403.9519,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,0.7777,1.1563,1.2473,2.618,United Kingdom: Northern Ireland,A city (100 000 to about 1 000 000 people),Public,13.3953,576,18,82600229,82612733,422.4161266666667,6,1,0,0,1,0,1,2
516.91248,511.76031,550.23688,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.7273,1.1563,0.2104,0.1321,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,19.4372,2245,28,82600230,82607164,526.3032233333333,6,1,0,0,2,1,3,2
597.43701,713.42047,632.81512,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.1376,0.0321,0.4532,0.597,United Kingdom: England,A large city (with over 1 000 000 people),Private,10.0765,922,18,82600233,82608305,647.8908666666667,6,0,1,0,2,1,0,0
613.83588,586.90399,622.3222,Male,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,0.0321,0.4038,1.4083,United Kingdom: England,A large city (with over 1 000 000 people),Public,17.7117,983,28,82600237,82603018,607.6873566666667,6,1,1,1,2,0,0,2
439.24469,515.45129,501.33569,Female,Native,Other language,Yes,Yes,Yes,No,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,-1.0496,-0.2228,-1.1386,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,16.7273,368,23,82600242,82600729,485.34388999999993,5,1,2,0,1,1,3,1
509.27499,552.61627,516.47357,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.0433,1.1563,-0.7981,-0.1135,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.2376,820,23,82600244,82604839,526.12161,6,1,0,0,1,0,0,2
583.35248,552.1333,585.5083,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.2145,-0.7218,0.5003,-0.0687,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Private,7.8701,606,18,82600245,82605948,573.6646933333333,6,0,2,0,1,0,3,0
485.43839,525.46167,540.026,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-0.4365,0.0321,0.1415,-0.4163,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.8274,1362,28,82600246,82602775,516.9753533333334,6,1,4,0,1,0,0,1
462.11639,454.48331,460.59949,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,0.0768,1.1563,0.5416,0.1624,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,19.5275,1777,23,82600250,82611779,459.06639666666666,6,1,0,0,1,0,3,2
434.444,487.3396,454.86929,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.2818,-0.7218,0.5183,0.196,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,16.5385,1075,23,82600253,82602892,458.8842966666666,6,1,3,0,1,0,3,1
583.69043,583.3446,586.25067,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,-0.2187,1.0751,United Kingdom: England,A large city (with over 1 000 000 people),Private,13.1214,2270,28,82600254,82607569,584.4285666666666,6,0,1,0,0,1,0,0
522.9212,596.84698,561.73291,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,0.7777,1.1563,2.1608,2.618,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,18.6061,921,28,82600256,82609829,560.5003633333333,6,1,2,0,1,0,3,2
615.40918,582.41101,605.62927,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.6093,-0.2991,0.2922,0.7297,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private,6.4906,688,18,82600258,82612206,601.14982,6,0,4,1,1,0,0,0
332.34689,351.07251,361.7627,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 2,ISCED 2,ISCED 2,10,0.3483,0.8021,0.3011,0.1646,United Kingdom: England,A town (15 000 to about 100 000 people),Public,13.4227,1302,28,82600262,82610996,348.3940333333333,6,1,3,0,1,0,0,2
471.79391,458.33539,471.64941,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 2,ISCED 2,ISCED 2,10,-1.2278,-0.7218,-0.1355,-0.7882,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,15.9524,1340,28,82600263,82608599,467.25957,6,1,3,0,2,1,3,1
473.49109,440.53659,439.7392,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,1.1073,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,16.8519,1365,28,82600265,82601485,451.2556266666666,6,1,3,0,1,0,0,2
489.8454,437.4617,469.65521,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,-0.356,1.1563,1.2535,0.7936,United Kingdom: Wales,A large city (with over 1 000 000 people),Public,17.5873,1108,28,82600270,82601841,465.6541033333333,6,1,1,0,1,0,3,2
544.73438,545.44513,574.2569,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,1.0478,1.1563,2.6898,1.9538,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,16.6632,1583,23,82600275,82604225,554.8121366666666,6,1,2,0,1,0,3,2
528.2926,529.92279,520.77753,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.2278,0.0321,0.0717,0.3162,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,11.4826,1154,28,82600277,82607292,526.3309733333332,6,1,2,0,1,0,0,1
454.93179,466.51669,429.46301,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,0.2293,1.1563,0.1313,0.1321,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,12.8407,1451,18,82600282,82603386,450.30383,6,1,0,0,1,0,0,2
666.92023,677.99323,692.23438,Female,Second-Generation,Language of test,Yes,No,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,0.593,0.7936,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.9456,1319,28,82600283,82608457,679.0492800000001,5,1,3,0,2,0,0,2
550.96429,579.67181,578.66107,Male,Native,Language of test,Yes,No,No,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,0.0659,0.5271,1.7101,United Kingdom: England,A large city (with over 1 000 000 people),Public,17.3496,1067,23,82600287,82604323,569.7657233333334,4,1,1,1,1,0,0,2
440.66501,420.64719,450.0795,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-0.4343,0.0321,0.1266,-0.1135,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Public,17.2421,819,23,82600288,82611295,437.1305666666667,6,1,4,0,1,0,0,1
365.95291,317.28571,312.14319,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,0.6093,1.1563,-0.3641,-0.6707,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,11.6071,650,23,82600290,82602445,331.79393666666664,6,1,0,0,0,0,3,1
566.29089,594.73669,588.5061,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.0284,-0.1108,1.0149,0.4892,United Kingdom: England,A small town (3 000 to about 15 000 people),Private,15.3947,1170,18,82600291,82611062,583.1778933333334,6,0,2,0,1,0,0,0
470.33759,507.26971,523.17529,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,1.0478,1.1563,0.4995,0.4091,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,16.5753,1210,23,82600293,82603300,500.26086333333325,6,1,2,0,1,0,3,2
383.39511,412.3233,414.18289,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.4343,1.1563,0.2926,-0.2674,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,12.8718,502,23,82600297,82607127,403.30043333333333,6,1,0,0,1,0,3,1
454.99329,490.77301,519.0329,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,-1.6287,0.0321,0.1681,0.1195,United Kingdom: England,A large city (with over 1 000 000 people),Public,10.3438,1324,18,82600300,82601176,488.2664,6,1,1,0,2,1,0,1
635.25311,664.68549,668.68091,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,0.7777,0.8021,1.2616,1.4083,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82605062,656.2065033333333,6,1,2,0,1,0,0,2
600.2005,626.52887,651.32709,Female,Native,Language of test,Yes,Yes,No,No,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.2278,-1.7837,-0.6468,-0.3997,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82600591,626.01882,4,1,2,0,1,0,0,1
588.34491,582.79883,592.28992,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-0.2818,-0.7218,0.5419,-0.0571,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82609157,587.81122,6,1,2,0,1,0,3,1
403.89291,445.86319,413.2594,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,No,0-10 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.2278,-1.3402,0.4604,1.3948,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82610454,421.00516666666664,4,1,3,0,1,0,3,1
464.2312,590.1698,528.0777,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.0652,1.1563,1.6979,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0423,534,28,82600316,82608233,527.4929000000001,6,1,3,0,0,0,0,2
555.04761,613.65033,600.68231,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,-0.4343,-0.7541,0.3122,0.1321,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.1053,650,28,82600317,82607343,589.7934166666668,5,1,3,0,1,0,0,1
563.77502,537.39679,514.07202,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-0.3331,-0.1108,3.2273,1.6987,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.7647,434,18,82600320,82603387,538.4146099999999,6,1,3,0,1,0,0,2
456.1326,533.10828,503.53329,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,0.0321,0.2127,-0.1025,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.9806,926,18,82600323,82611642,497.59139000000005,6,1,3,0,1,0,0,1
555.69629,551.07318,505.41269,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.4365,1.1563,1.9296,1.9538,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,17.7305,1250,23,82600325,82601085,537.3940533333333,6,1,3,0,1,0,3,2
564.51422,474.62921,571.62579,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,0.3005,0.0321,-0.1928,-0.4459,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.0,676,28,82600328,82605851,536.9230733333334,6,1,4,0,1,0,0,1
512.06012,545.62628,542.9032,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.522,0.0321,0.584,-0.2111,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.2569,995,28,82600332,82605260,533.5298666666666,6,1,2,0,1,0,0,1
552.71021,573.35059,587.22601,Female,Native,Language of test,No,Yes,No,Yes,Yes,No,101-200 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.7039,-1.3245,0.5613,0.4461,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,16.1078,1345,23,82600336,82600373,571.0956033333333,3,1,2,0,1,0,3,1
484.6918,543.11871,592.71588,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,2.1655,1.1563,2.1441,2.6065,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Public,18.8978,2126,28,82600339,82602793,540.1754633333334,6,1,4,0,1,0,0,2
420.32111,479.76501,432.69809,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.0071,0.0321,0.8307,0.1321,United Kingdom: England,A large city (with over 1 000 000 people),Public,13.1812,982,23,82600346,82601005,444.26140333333325,6,1,1,0,0,0,0,2
588.93127,595.9585,625.04889,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.2278,1.1563,-0.0155,0.0139,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,17.7222,1276,28,82600348,82607490,603.3128866666667,6,1,2,0,1,0,3,1
647.40411,646.12042,663.0321,Female,Second-Generation,Language of test,Yes,No,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-0.8341,0.0321,-0.1412,0.597,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,16.1486,1195,23,82600350,82603015,652.1855433333334,5,1,2,0,2,0,0,1
486.8801,412.1532,494.74341,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,ISCED 2,ISCED 5B,14,-0.356,0.0321,0.8501,1.1527,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.1469,1075,23,82600351,82601030,464.5922366666667,6,1,3,0,1,0,0,2
495.69879,439.25461,492.63141,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,1.1563,-0.6068,-0.1135,United Kingdom: England,A large city (with over 1 000 000 people),Public,18.0526,1029,28,82600352,82610260,475.86160333333333,6,1,1,1,1,0,0,2
518.81311,493.29559,549.6507,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,0.7777,1.1563,0.8053,1.0751,United Kingdom: England,A town (15 000 to about 100 000 people),Public,21.7321,1217,28,82600355,82607473,520.5864666666666,6,1,3,1,1,0,0,2
483.5231,400.09039,446.40302,Female,Native,Language of test,Yes,Yes,No,No,Yes,No,11-25 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-1.2278,-2.1544,-0.1828,-0.7882,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,18.6818,1644,28,82600357,82601080,443.3388366666666,3,1,0,0,1,0,3,1
566.86853,667.78113,594.68439,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.0514,-0.1108,0.2644,-0.1667,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.3125,1225,28,82600361,82605449,609.7780166666666,6,1,3,0,0,1,0,1
529.8941,505.50659,558.05621,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-0.6174,1.1563,0.1316,-0.0201,United Kingdom: Wales,"A village, hamlet or rural area (fewer than 3 000 people)",Public,15.3077,398,23,82600364,82608386,531.1523,6,1,4,0,1,0,3,1
450.10461,468.96011,512.12329,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,0.7777,0.2156,0.4111,0.6155,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,19.5636,1614,23,82600366,82612908,477.06266999999997,6,1,2,0,1,0,0,2
496.65829,522.02338,524.32501,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-0.5975,-0.7218,0.2995,0.0734,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,19.8571,973,28,82600367,82609215,514.33556,6,1,2,0,1,0,3,1
538.86139,539.44482,557.3244,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-0.9969,0.8021,0.2485,0.6155,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,13.6296,736,23,82600369,82607428,545.2102033333334,6,1,2,0,1,0,0,1
520.53522,626.05109,609.3222,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 2,ISCED 5B,14,-0.831,-1.1023,0.2919,-0.9389,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,12.1951,1000,23,82600374,82608395,585.3028366666667,5,1,0,0,1,0,0,1
474.34259,446.89789,446.4245,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-0.2598,0.0321,4.1009,3.4968,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,15.8649,587,23,82600375,82609029,455.88832666666667,6,1,2,0,1,0,3,2
542.1485,555.1756,569.37708,Female,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,-0.2734,0.0139,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.1964,1019,28,82600377,82607836,555.56706,5,1,3,0,1,0,3,2
572.79608,638.92218,664.98547,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,0.6657,0.6419,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.6282,1219,28,82600385,82601586,625.5679100000001,6,1,3,0,1,0,0,2
564.84192,594.55017,593.86871,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.6062,1.1563,2.2539,2.618,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,15.145,992,23,82600386,82609173,584.4202666666666,6,1,3,0,1,0,3,2
601.38623,631.47119,617.00098,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.2473,2.618,United Kingdom: England,A large city (with over 1 000 000 people),Public,14.4541,1496,23,82600387,82606335,616.6194666666667,6,1,1,0,1,0,0,2
468.10529,460.33801,449.9296,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,0.0321,0.2333,-0.3349,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,10.0,210,18,82600391,82602136,459.4576333333334,6,1,2,0,1,0,3,1
568.73511,592.54559,586.47528,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.7777,0.0321,0.3071,-0.1135,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,15.7089,1241,23,82600393,82602575,582.5853266666667,6,1,3,0,1,0,3,2
428.80759,420.36081,393.75049,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.4343,0.0321,3.2272,2.618,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,17.3659,1068,33,82600394,82609637,414.30629666666664,6,1,3,0,1,0,3,2
435.69958,410.75311,417.15381,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-0.4504,-1.0418,-0.1832,0.1832,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.4815,674,28,82600395,82605677,421.2021666666667,6,1,3,0,1,0,0,1
