math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid
485.43839,525.46167,540.026,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-.4365,.0321,.1415,-.4163,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.8274,1362,28,82600246,82602775
462.11639,454.48331,460.59949,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,.0768,1.1563,.5416,.1624,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,19.5275,1777,23,82600250,82611779
434.444,487.3396,454.86929,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.2818,-.7218,.5183,.196,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,16.5385,1075,23,82600253,82602892
583.69043,583.3446,586.25067,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,-.2187,1.0751,United Kingdom: England,A large city (with over 1 000 000 people),Private,13.1214,2270,28,82600254,82607569
522.9212,596.84698,561.73291,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.7776999999999999,1.1563,2.1608,2.618,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,18.6061,921,28,82600256,82609829
615.40918,582.41101,605.62927,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.6093,-.2991,.2922,.7297,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private,6.4906,688,18,82600258,82612206
332.34689,351.07251,361.7627,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 2,ISCED 2,ISCED 2,10,.3483,.8021,.3011,.1646,United Kingdom: England,A town (15 000 to about 100 000 people),Public,13.4227,1302,28,82600262,82610996
471.79391,458.33539,471.64941,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 2,ISCED 2,ISCED 2,10,-1.2278,-.7218,-.1355,-.7882,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,15.9524,1340,28,82600263,82608599
473.49109,440.53659,439.7392,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,1.1073,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,16.8519,1365,28,82600265,82601485
489.8454,437.4617,469.65521,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,-.356,1.1563,1.2535,.7936,United Kingdom: Wales,A large city (with over 1 000 000 people),Public,17.5873,1108,28,82600270,82601841
544.73438,545.44513,574.2569,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,1.0478,1.1563,2.6898,1.9538,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,16.6632,1583,23,82600275,82604225
528.2926,529.92279,520.77753,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.2278,.0321,.0717,.3162,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,11.4826,1154,28,82600277,82607292
454.93179,466.51669,429.46301,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,.2293,1.1563,.1313,.1321,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,12.8407,1451,18,82600282,82603386
666.92023,677.99323,692.23438,Female,Second-Generation,Language of test,Yes,No,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,.593,.7936,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.9456,1319,28,82600283,82608457
550.96429,579.67181,578.66107,Male,Native,Language of test,Yes,No,No,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,.0659,.5271,1.7101,United Kingdom: England,A large city (with over 1 000 000 people),Public,17.3496,1067,23,82600287,82604323
440.66501,420.64719,450.0795,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.4343,.0321,.1266,-.1135,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Public,17.2421,819,23,82600288,82611295
365.95291,317.28571,312.14319,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,.6093,1.1563,-.3641,-.6707,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,11.6071,650,23,82600290,82602445
566.29089,594.73669,588.5061,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.0284,-.1108,1.0149,.4892,United Kingdom: England,A small town (3 000 to about 15 000 people),Private,15.3947,1170,18,82600291,82611062
470.33759,507.26971,523.17529,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,1.0478,1.1563,.4995,.4091,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,16.5753,1210,23,82600293,82603300
383.39511,412.3233,414.18289,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.4343,1.1563,.2926,-.2674,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,12.8718,502,23,82600297,82607127
454.99329,490.77301,519.0329,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,-1.6287,.0321,.1681,.1195,United Kingdom: England,A large city (with over 1 000 000 people),Public,10.3438,1324,18,82600300,82601176
635.25311,664.68549,668.68091,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,.7776999999999999,.8021,1.2616,1.4083,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82605062
600.2005,626.52887,651.32709,Female,Native,Language of test,Yes,Yes,No,No,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.2278,-1.7837,-.6468,-.3997,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82600591
588.34491,582.79883,592.28992,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.2818,-.7218,.5419,-.0571,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82609157
403.89291,445.86319,413.2594,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,No,0-10 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.2278,-1.3402,.4604,1.3948,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82610454
464.2312,590.1698,528.0777,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.0652,1.1563,1.6979,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0423,534,28,82600316,82608233
555.04761,613.65033,600.68231,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,-.4343,-.7541,.3122,.1321,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.1053,650,28,82600317,82607343
563.77502,537.39679,514.07202,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-.3331,-.1108,3.2273,1.6987,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.7647,434,18,82600320,82603387
456.1326,533.10828,503.53329,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,.0321,.2127,-.1025,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.9806,926,18,82600323,82611642
555.69629,551.07318,505.41269,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.4365,1.1563,1.9296,1.9538,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,17.7305,1250,23,82600325,82601085
564.51422,474.62921,571.62579,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,.3005,.0321,-.1928,-.4459,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13,676,28,82600328,82605851
512.06012,545.62628,542.9032,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.522,.0321,.584,-.2111,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.2569,995,28,82600332,82605260
552.71021,573.35059,587.22601,Female,Native,Language of test,No,Yes,No,Yes,Yes,No,101-200 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.7039,-1.3245,.5613,.4461,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,16.1078,1345,23,82600336,82600373
484.6918,543.11871,592.71588,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,2.1655,1.1563,2.1441,2.6065,United Kingdom: England,"A village, hamlet or rural area (fewer than 3 000 people)",Public,18.8978,2126,28,82600339,82602793
420.32111,479.76501,432.69809,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.0071,.0321,.8307,.1321,United Kingdom: England,A large city (with over 1 000 000 people),Public,13.1812,982,23,82600346,82601005
588.93127,595.9585,625.04889,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.2278,1.1563,-.0155,.0139,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,17.7222,1276,28,82600348,82607490
647.40411,646.12042,663.0321,Female,Second-Generation,Language of test,Yes,No,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.8341,.0321,-.1412,.597,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,16.1486,1195,23,82600350,82603015
486.8801,412.1532,494.74341,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,ISCED 2,ISCED 5B,14,-.356,.0321,.8501,1.1527,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.1469,1075,23,82600351,82601030
495.69879,439.25461,492.63141,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,1.1563,-.6068,-.1135,United Kingdom: England,A large city (with over 1 000 000 people),Public,18.0526,1029,28,82600352,82610260
518.81311,493.29559,549.6507,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,.7776999999999999,1.1563,.8053,1.0751,United Kingdom: England,A town (15 000 to about 100 000 people),Public,21.7321,1217,28,82600355,82607473
483.5231,400.09039,446.40302,Female,Native,Language of test,Yes,Yes,No,No,Yes,No,11-25 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-1.2278,-2.1544,-.1828,-.7882,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,18.6818,1644,28,82600357,82601080
566.86853,667.78113,594.68439,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.0514,-.1108,.2644,-.1667,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.3125,1225,28,82600361,82605449
529.8941,505.50659,558.05621,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-.6173999999999999,1.1563,.1316,-.0201,United Kingdom: Wales,"A village, hamlet or rural area (fewer than 3 000 people)",Public,15.3077,398,23,82600364,82608386
450.10461,468.96011,512.12329,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,.7776999999999999,.2156,.4111,.6155,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,19.5636,1614,23,82600366,82612908
496.65829,522.02338,524.32501,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.5975,-.7218,.2995,.0734,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,19.8571,973,28,82600367,82609215
538.86139,539.44482,557.3244,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.9969,.8021,.2485,.6155,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,13.6296,736,23,82600369,82607428
520.53522,626.05109,609.3222,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 2,ISCED 5B,14,-.831,-1.1023,.2919,-.9389,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,12.1951,1000,23,82600374,82608395
474.34259,446.89789,446.4245,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-.2598,.0321,4.1009,3.4968,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,15.8649,587,23,82600375,82609029
542.1485,555.1756,569.37708,Female,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,-.2734,.0139,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.1964,1019,28,82600377,82607836
572.79608,638.92218,664.98547,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,.6657,.6419,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.6282,1219,28,82600385,82601586
564.84192,594.55017,593.86871,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.6062,1.1563,2.2539,2.618,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,15.145,992,23,82600386,82609173
601.38623,631.47119,617.00098,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.2473,2.618,United Kingdom: England,A large city (with over 1 000 000 people),Public,14.4541,1496,23,82600387,82606335
468.10529,460.33801,449.9296,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,.0321,.2333,-.3349,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,10,210,18,82600391,82602136
568.73511,592.54559,586.47528,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.7776999999999999,.0321,.3071,-.1135,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,15.7089,1241,23,82600393,82602575
428.80759,420.36081,393.75049,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.4343,.0321,3.2272,2.618,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,17.3659,1068,33,82600394,82609637
435.69958,410.75311,417.15381,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.4504,-1.0418,-.1832,.1832,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.4815,674,28,82600395,82605677
421.1347,422.431,457.0903,Female,Native,Language of test,No,No,No,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.7272999999999999,-1.8029,-.7215,-.1667,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,18.1605,1471,18,82600398,82600267
567.37207,569.97717,595.86578,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.6062,-.6133999999999999,.4938,.6155,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,14.5179,1626,23,82600399,82606489
436.7254,458.3132,434.0401,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,.3714,.597,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,19.0755,1011,28,82600401,82610861
443.17371,465.10071,406.31149,Female,Second-Generation,Other language,Yes,No,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.7272999999999999,1.1563,-.7067,-.5776,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,11.3939,564,23,82600403,82612503
564.50873,575.37567,570.8222,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.6872,1.4662,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,15.0137,548,23,82600409,82603411
462.77411,473.3053,486.3465,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,-.2991,2.7596,3.4301,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.0769,888,23,82600410,82607548
393.4996,430.0022,368.276,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,.7776999999999999,1.1563,3.2272,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.1683,867,23,82600411,82603299
641.7771,656.00403,666.66632,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.8341,.0321,1.2616,1.4083,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,18.3571,1542,23,82600413,82610895
465.10049,429.2402,424.8038,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.4945,1.1563,1.7555,2.618,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.4835,750,23,82600416,82609894
614.96399,626.68707,590.47333,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,2.1655,1.1563,2.7393,2.0331,United Kingdom: England,A town (15 000 to about 100 000 people),Public,16.8794,1190,28,82600417,82607763
588.86951,527.46307,596.64203,Male,Native,Language of test,Yes,Yes,Yes,No,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-1.6287,-1.718,.1884,.0734,United Kingdom: England,A large city (with over 1 000 000 people),Public,16.5039,1048,23,82600422,82603009
579.27081,571.46338,584.9613,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.3744,.0321,1.2426,1.3773,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,15.8435,911,23,82600425,82610344
514.95471,554.51257,525.14142,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,1.0478,1.1563,1.6979,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,14.5361,1410,28,82600427,82602828
544.8847,570.62939,596.11548,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-.356,.0321,.4154,.7936,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.2393,1067,28,82600429,82601910
449.81711,477.79401,414.95911,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.1661,.0321,.2276,.4091,United Kingdom: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6923,408,23,82600432,82602346
505.1109,500.9194,526.48718,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,.0433,-.1108,.8053,.6932,United Kingdom: Wales,"A village, hamlet or rural area (fewer than 3 000 people)",Public,17.8615,1161,23,82600436,82605465
511.65131,599.84229,606.46381,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.1508,.0321,-1.1657,-.8588,United Kingdom: England,A town (15 000 to about 100 000 people),Public,17.9254,1201,23,82600438,82608174
574.31018,566.23163,629.3197,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,2.1655,1.1563,-.2391,-.6707,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.1606,1463,13,82600439,82603335
